-- id, data, cliente, sistema
"932","2003-07-26","932","6"
"933","2006-01-05","933","1"
"934","1974-03-25","934","6"
"935","2017-08-31","935","2"
"936","2000-03-16","936","1"
"937","1977-05-10","937","8"
"938","2019-05-15","938","1"
"939","1991-09-25","939","9"
"940","1985-03-14","940","1"
"941","2018-01-07","941","7"
"942","2013-08-19","942","3"
"943","1988-01-05","943","5"
"944","1977-09-21","944","7"
"945","1997-09-20","945","1"
"946","1995-11-12","946","2"
"947","2016-04-20","947","9"
"948","2011-09-05","948","9"
"949","2016-12-08","949","8"
"950","2015-05-09","950","4"
"951","1978-03-01","951","7"
"952","2001-01-26","952","8"
"953","2010-05-29","953","6"
"954","2008-09-10","954","6"
"955","1977-09-06","955","4"
"956","2016-08-24","956","7"
"957","1986-11-18","957","3"
"958","2006-05-24","958","1"
"959","2010-12-30","959","9"
"960","1994-07-07","960","9"
"961","1972-12-30","961","3"
"962","2009-02-24","962","3"
"963","1992-04-01","963","2"
"964","2002-10-06","964","5"
"965","1985-11-18","965","6"
"966","2006-09-24","966","7"
"967","1992-06-11","967","9"
"968","1973-02-04","968","3"
"969","1987-05-25","969","4"
"970","1973-10-01","970","1"
"971","1997-04-04","971","1"
"972","2003-09-18","972","4"
"973","1987-06-19","973","9"
"974","1988-01-25","974","9"
"975","1990-07-03","975","4"
"976","1975-12-01","976","2"
"977","2004-09-07","977","4"
"978","1984-05-06","978","9"
"979","2009-10-14","979","3"
"980","1979-03-14","980","7"
"981","2003-01-08","981","5"
"982","2016-05-13","982","7"
"983","2003-07-28","983","1"
"984","2000-01-20","984","1"
"985","1981-02-09","985","9"
"986","1987-03-19","986","8"
"987","1981-03-25","987","1"
"988","1988-07-19","988","2"
"989","1976-03-27","989","4"
"990","2009-06-26","990","4"
"991","1994-05-01","991","6"
"992","1988-11-06","992","6"
"993","1977-04-19","993","7"
"994","1998-09-12","994","5"
"995","1995-11-09","995","6"
"996","1996-10-05","996","9"
"997","2016-01-28","997","7"
"998","1992-04-28","998","4"
"999","1991-05-27","999","7"
"1000","2006-05-11","1000","3"
"1001","2020-05-16","1001","1"
"1002","1975-08-17","1002","4"
"1003","1979-09-25","1003","9"
"1004","1972-10-22","1004","6"
"1005","1984-07-06","1005","9"
"1006","1984-12-05","1006","3"
"1007","1982-02-23","1007","2"
"1008","2003-12-07","1008","6"
"1009","2014-09-03","1009","7"
"1010","2005-11-28","1010","9"
"1011","2006-08-23","1011","9"
"1012","2004-03-27","1012","8"
"1013","2006-01-10","1013","6"
"1014","2004-11-16","1014","8"
"1015","1972-07-20","1015","5"
"1016","1986-06-30","1016","8"
"1017","1978-07-08","1017","4"
"1018","1999-05-22","1018","4"
"1019","2011-01-31","1019","2"
"1020","1992-07-11","1020","8"
"1021","1979-05-12","1021","3"
"1022","1977-09-23","1022","3"
"1023","2015-11-11","1023","5"
"1024","2016-09-15","1024","2"
"1025","2003-01-21","1025","2"
"1026","2001-07-14","1026","7"
"1027","1981-12-26","1027","6"
"1028","2020-02-10","1028","4"
"1029","2004-02-09","1029","8"
"1030","1991-02-17","1030","6"
"1031","1984-10-03","1031","5"
"1032","2004-04-22","1032","1"
"1033","1997-11-12","1033","8"
"1034","1982-01-31","1034","6"
"1035","1973-07-03","1035","2"
"1036","2013-10-09","1036","6"
"1037","2006-02-10","1037","2"
"1038","2017-05-12","1038","6"
"1039","2005-10-03","1039","5"
"1040","1979-08-01","1040","5"
"1041","1997-07-19","1041","2"
"1042","1974-06-07","1042","6"
"1043","1978-05-10","1043","8"
"1044","1984-01-11","1044","6"
"1045","2015-07-24","1045","6"
"1046","1984-06-13","1046","4"
"1047","1988-05-14","1047","4"
"1048","2015-01-17","1048","6"
"1049","1980-08-03","1049","7"
"1050","1994-08-29","1050","2"
"1051","1993-08-01","1051","2"
"1052","1994-01-28","1052","5"
"1053","2004-09-07","1053","1"
"1054","2010-05-25","1054","2"
"1055","2002-11-20","1055","4"
"1056","2010-03-16","1056","7"
"1057","2003-06-27","1057","2"
"1058","1998-06-04","1058","1"
"1059","1987-06-22","1059","6"
"1060","1996-04-12","1060","4"
"1061","1988-10-21","1061","2"
"1062","1987-07-16","1062","5"
"1063","1987-07-31","1063","9"
"1064","2015-10-24","1064","8"
"1065","2008-08-07","1065","8"
"1066","2004-02-17","1066","8"
"1067","1979-05-21","1067","6"
"1068","1991-10-13","1068","2"
"1069","2019-03-23","1069","3"
"1070","1978-02-21","1070","6"
"1071","2013-06-22","1071","2"
"1072","1981-10-25","1072","2"
"1073","1972-11-03","1073","1"
"1074","1970-06-01","1074","1"
"1075","1982-01-15","1075","3"
"1076","2007-10-21","1076","1"
"1077","1995-07-01","1077","4"
"1078","2013-05-23","1078","9"
"1079","2005-01-23","1079","9"
"1080","2020-11-13","1080","3"
"1081","2015-07-06","1081","1"
"1082","1988-04-11","1082","5"
"1083","1971-07-15","1083","5"
"1084","2014-09-15","1084","4"
"1085","1977-11-13","1085","4"
"1086","2005-01-21","1086","6"
"1087","1988-10-13","1087","6"
"1088","2006-12-02","1088","9"
"1089","1997-09-03","1089","4"
"1090","1999-08-24","1090","4"
"1091","1985-01-18","1091","7"
"1092","1973-05-08","1092","9"
"1093","2007-09-29","1093","8"
"1094","2016-06-11","1094","6"
"1095","1998-11-23","1095","6"
"1096","1998-09-26","1096","9"
"1097","2017-08-22","1097","9"
"1098","2014-03-26","1098","4"
"1099","1995-02-08","1099","3"
"1100","2016-11-28","1100","4"
"1101","1985-08-20","1101","3"
"1102","1984-01-21","1102","7"
"1103","1977-12-08","1103","1"
"1104","2015-04-22","1104","7"
"1105","2015-11-12","1105","4"
"1106","2000-08-31","1106","9"
"1107","1975-02-14","1107","1"
"1108","2008-07-30","1108","7"
"1109","2011-02-10","1109","6"
"1110","2013-10-14","1110","9"
"1111","2009-03-07","1111","5"
"1112","1990-01-18","1112","7"
"1113","2013-03-26","1113","9"
"1114","1989-11-08","1114","6"
"1115","1984-02-08","1115","6"
"1116","1993-05-25","1116","4"
"1117","1980-09-19","1117","6"
"1118","2008-07-06","1118","1"
"1119","2019-10-02","1119","7"
"1120","2005-03-31","1120","8"
"1121","2018-02-16","1121","5"
"1122","1980-06-10","1122","1"
"1123","1971-01-23","1123","5"
"1124","1988-10-01","1124","3"
"1125","1983-07-24","1125","5"
"1126","1972-07-21","1126","2"
"1127","1980-06-23","1127","6"
"1128","2012-04-16","1128","6"
"1129","1989-07-09","1129","8"
"1130","1988-09-17","1130","6"
"1131","1994-05-04","1131","7"
"1132","1988-07-17","1132","4"
"1133","1978-12-10","1133","6"
"1134","2010-12-21","1134","1"
"1135","2010-12-26","1135","3"
"1136","2019-01-06","1136","3"
"1137","2006-12-23","1137","3"
"1138","1985-04-03","1138","1"
"1139","2012-08-15","1139","3"
"1140","1997-03-14","1140","1"
"1141","2016-01-06","1141","2"
"1142","2000-11-01","1142","3"
"1143","2020-05-12","1143","6"
"1144","2020-06-21","1144","2"
"1145","1999-04-08","1145","6"
"1146","1971-06-07","1146","9"
"1147","2007-04-25","1147","1"
"1148","1970-05-26","1148","3"
"1149","1991-02-12","1149","4"
"1150","2008-12-28","1150","8"
"1151","1989-12-20","1151","1"
"1152","1974-10-16","1152","8"
"1153","2006-01-17","1153","9"
"1154","2015-09-08","1154","2"
"1155","1997-01-23","1155","7"
"1156","2020-01-22","1156","3"
"1157","2006-07-28","1157","7"
"1158","2017-11-20","1158","9"
"1159","2017-04-16","1159","4"
"1160","1973-09-24","1160","4"
"1161","1980-01-21","1161","7"
"1162","2016-07-05","1162","9"
"1163","2001-02-02","1163","5"
"1164","1995-08-02","1164","2"
"1165","1977-10-31","1165","3"
"1166","1975-05-23","1166","1"
"1167","2019-09-08","1167","6"
"1168","1989-01-19","1168","7"
"1169","1990-08-16","1169","6"
"1170","1998-01-15","1170","4"
"1171","1992-05-12","1171","5"
"1172","1978-04-08","1172","6"
"1173","1978-12-12","1173","8"
"1174","2011-05-23","1174","8"
"1175","2020-02-06","1175","5"
"1176","2020-05-18","1176","9"
"1177","2000-02-01","1177","4"
"1178","2012-09-13","1178","1"
"1179","1994-10-19","1179","3"
"1180","2008-02-15","1180","2"
"1181","1986-09-28","1181","1"
"1182","1970-07-23","1182","9"
"1183","1973-03-26","1183","1"
"1184","1977-01-17","1184","9"
"1185","1973-05-26","1185","8"
"1186","1970-01-09","1186","3"
"1187","1996-06-10","1187","3"
"1188","1981-09-04","1188","4"
"1189","1971-03-18","1189","7"
"1190","2004-04-26","1190","5"
"1191","2017-08-30","1191","3"
"1192","1981-01-20","1192","1"
"1193","1975-06-04","1193","5"
"1194","1997-10-14","1194","6"
"1195","2007-06-13","1195","7"
"1196","2008-05-05","1196","2"
"1197","1999-08-18","1197","4"
"1198","2006-02-03","1198","4"
"1199","1989-03-10","1199","8"
"1200","1977-05-13","1200","9"
"1201","2001-03-31","1201","4"
"1202","1978-11-01","1202","3"
"1203","2005-08-17","1203","3"
"1204","1989-03-01","1204","1"
"1205","1975-09-13","1205","4"
"1206","2002-03-16","1206","1"
"1207","1973-03-18","1207","9"
"1208","1970-08-23","1208","6"
"1209","1992-11-24","1209","2"
"1210","1998-07-04","1210","7"
"1211","2008-09-03","1211","6"
"1212","1997-08-20","1212","4"
"1213","2015-06-11","1213","9"
"1214","1998-09-22","1214","2"
"1215","2000-06-23","1215","5"
"1216","1988-07-07","1216","1"
"1217","1991-12-21","1217","1"
"1218","2009-11-10","1218","4"
"1219","1989-09-07","1219","8"
"1220","1975-06-06","1220","6"
"1221","2001-10-02","1221","1"
"1222","1979-08-22","1222","9"
"1223","1993-02-11","1223","8"
"1224","1983-10-15","1224","9"
"1225","1981-03-21","1225","8"
"1226","2015-05-17","1226","7"
"1227","2020-12-15","1227","6"
"1228","2007-12-27","1228","9"
"1229","2019-07-24","1229","8"
"1230","2006-07-24","1230","6"
"1231","1997-03-11","1231","7"
"1232","2019-09-28","1232","5"
"1233","2003-12-07","1233","2"
"1234","1979-06-27","1234","4"
"1235","2007-10-12","1235","9"
"1236","1997-08-18","1236","6"
"1237","1995-11-09","1237","9"
"1238","1972-02-18","1238","5"
"1239","2008-02-03","1239","1"
"1240","2001-04-06","1240","2"
"1241","1970-12-27","1241","1"
"1242","1987-04-11","1242","7"
"1243","1998-06-20","1243","1"
"1244","2004-02-26","1244","6"
"1245","1996-03-22","1245","7"
"1246","1985-03-07","1246","9"
"1247","2015-04-27","1247","5"
"1248","1978-08-08","1248","1"
"1249","1982-04-22","1249","2"
"1250","1990-02-08","1250","1"
"1251","2016-01-10","1251","8"
"1252","2013-11-13","1252","5"
"1253","1988-06-03","1253","8"
"1254","2014-12-12","1254","9"
"1255","2015-07-10","1255","5"
"1256","1989-12-15","1256","6"
"1257","1980-11-03","1257","7"
"1258","2015-06-04","1258","9"
"1259","2020-07-29","1259","2"
"1260","2001-10-26","1260","7"
"1261","1993-01-22","1261","6"
"1262","2005-06-01","1262","2"
"1263","1974-09-13","1263","8"
"1264","1982-09-05","1264","5"
"1265","1988-09-19","1265","3"
"1266","1986-09-17","1266","5"
"1267","1989-08-14","1267","7"
"1268","2018-01-12","1268","8"
"1269","1992-06-05","1269","3"
"1270","2003-11-25","1270","9"
"1271","2001-04-03","1271","9"
"1272","1997-08-13","1272","7"
"1273","2006-04-02","1273","3"
"1274","2015-08-01","1274","2"
"1275","1999-06-05","1275","4"
"1276","2004-11-06","1276","6"
"1277","2001-10-21","1277","6"
"1278","1990-03-12","1278","9"
"1279","2008-11-28","1279","6"
"1280","1973-11-15","1280","6"
"1281","1993-06-06","1281","1"
"1282","2006-02-16","1282","6"
"1283","1995-08-14","1283","9"
"1284","1990-05-28","1284","4"
"1285","1992-05-26","1285","6"
"1286","1998-12-20","1286","9"
"1287","1970-04-03","1287","9"
"1288","1971-01-11","1288","2"
"1289","2008-01-26","1289","4"
"1290","2003-01-21","1290","8"
"1291","2007-03-10","1291","9"
"1292","1993-09-30","1292","7"
"1293","1980-05-16","1293","6"
"1294","2014-08-19","1294","7"
"1295","2002-09-07","1295","3"
"1296","1970-03-27","1296","1"
"1297","1995-10-26","1297","2"
"1298","2020-04-01","1298","8"
"1299","1971-01-28","1299","3"
"1300","1994-12-27","1300","3"
"1301","1980-07-20","1301","7"
"1302","1984-09-16","1302","2"
"1303","2017-05-21","1303","6"
"1304","2020-06-12","1304","7"
"1305","1998-11-25","1305","3"
"1306","1983-03-12","1306","4"
"1307","2014-08-14","1307","9"
"1308","1999-10-26","1308","7"
"1309","2011-06-19","1309","5"
"1310","2010-03-14","1310","3"
"1311","1995-03-25","1311","3"
"1312","2008-09-26","1312","8"
"1313","1991-10-24","1313","9"
"1314","2001-12-11","1314","6"
"1315","2018-03-10","1315","1"
"1316","1990-03-13","1316","3"
"1317","2007-01-10","1317","4"
"1318","1985-12-05","1318","4"
"1319","1998-12-11","1319","8"
"1320","1998-08-06","1320","5"
"1321","2004-06-09","1321","8"
"1322","2005-04-04","1322","5"
"1323","2004-06-20","1323","5"
"1324","1974-07-12","1324","8"
"1325","1975-11-18","1325","1"
"1326","1988-02-29","1326","4"
"1327","2007-04-13","1327","1"
"1328","1998-02-10","1328","4"
"1329","1975-01-17","1329","5"
"1330","2014-06-17","1330","3"
"1331","1992-11-21","1331","3"
"1332","2001-05-03","1332","3"
"1333","1999-06-16","1333","2"
"1334","2007-07-17","1334","1"
"1335","1988-07-03","1335","5"
"1336","2007-04-02","1336","6"
"1337","2008-11-05","1337","5"
"1338","1994-01-20","1338","1"
"1339","1998-09-03","1339","8"
"1340","2000-12-13","1340","1"
"1341","1970-11-14","1341","8"
"1342","2002-12-10","1342","9"
"1343","2013-06-08","1343","5"
"1344","1980-09-30","1344","1"
"1345","2000-06-13","1345","8"
"1346","1991-05-15","1346","5"
"1347","1977-09-11","1347","4"
"1348","1994-12-08","1348","8"
"1349","2012-02-13","1349","6"
"1350","1984-09-06","1350","8"
"1351","2017-07-16","1351","6"
"1352","1992-09-15","1352","3"
"1353","1985-05-16","1353","7"
"1354","2013-10-14","1354","1"
"1355","1987-02-02","1355","4"
"1356","2008-12-01","1356","4"
"1357","2018-11-30","1357","6"
"1358","1983-03-03","1358","9"
"1359","1985-09-12","1359","8"
"1360","2008-05-29","1360","5"
"1361","1980-06-16","1361","7"
"1362","1988-12-30","1362","5"
"1363","1996-08-12","1363","8"
"1364","1972-05-12","1364","8"
"1365","2009-07-15","1365","9"
"1366","1987-10-01","1366","2"
"1367","1975-01-16","1367","9"
"1368","1996-10-15","1368","7"
"1369","1973-12-18","1369","8"
"1370","1982-08-27","1370","6"
"1371","2020-07-18","1371","6"
"1372","2016-08-27","1372","2"
"1373","2005-11-15","1373","7"
"1374","1986-05-06","1374","6"
"1375","1996-04-19","1375","3"
"1376","2010-07-18","1376","7"
"1377","1972-11-12","1377","8"
"1378","1973-01-09","1378","4"
"1379","2005-07-29","1379","2"
"1380","1992-03-16","1380","9"
"1381","1972-10-31","1381","8"
"1382","2012-01-29","1382","3"
"1383","1977-03-16","1383","6"
"1384","1993-04-11","1384","2"
"1385","2012-07-18","1385","8"
"1386","1990-11-04","1386","5"
"1387","1982-08-31","1387","9"
"1388","2018-12-06","1388","5"
"1389","1989-04-10","1389","9"
"1390","1998-10-10","1390","2"
"1391","1971-06-11","1391","6"
"1392","2003-07-16","1392","5"
"1393","2004-08-16","1393","5"
"1394","1996-09-23","1394","6"
"1395","1994-12-12","1395","9"
"1396","1971-01-28","1396","9"
"1397","2012-01-02","1397","7"
"1398","1974-03-12","1398","7"
"1399","1985-12-29","1399","4"
"1400","1988-09-18","1400","3"
"1401","2014-06-18","1401","8"
"1402","1981-06-13","1402","9"
"1403","2013-03-21","1403","5"
"1404","2011-08-28","1404","2"
"1405","2010-10-01","1405","1"
"1406","1990-06-06","1406","4"
"1407","2013-12-14","1407","4"
"1408","1994-04-12","1408","2"
"1409","2017-11-01","1409","1"
"1410","2009-12-31","1410","2"
"1411","2000-02-12","1411","4"
"1412","2002-02-06","1412","5"
"1413","2013-08-21","1413","5"
"1414","2009-09-17","1414","2"
"1415","1997-05-06","1415","3"
"1416","1980-12-28","1416","3"
"1417","2005-09-08","1417","5"
"1418","2016-08-15","1418","7"
"1419","2009-02-18","1419","4"
"1420","1989-01-24","1420","4"
"1421","2007-02-09","1421","5"
"1422","2018-09-29","1422","5"
"1423","1989-11-20","1423","5"
"1424","2017-10-05","1424","4"
"1425","1983-09-05","1425","1"
"1426","2008-11-01","1426","8"
"1427","2018-07-07","1427","8"
"1428","2013-02-18","1428","2"
"1429","1985-06-05","1429","8"
"1430","1994-03-17","1430","2"
"1431","1999-06-30","1431","1"
"1432","2012-10-05","1432","3"
"1433","1986-08-10","1433","6"
"1434","1978-02-26","1434","6"
"1435","1985-09-01","1435","9"
"1436","2009-11-02","1436","2"
"1437","1982-02-24","1437","5"
"1438","1972-03-09","1438","7"
"1439","1981-11-22","1439","3"
"1440","1986-11-10","1440","7"
"1441","2012-10-20","1441","7"
"1442","2019-08-15","1442","7"
"1443","2015-10-01","1443","2"
"1444","1992-04-09","1444","2"
"1445","1970-08-04","1445","4"
"1446","1996-08-02","1446","6"
"1447","2006-05-02","1447","6"
"1448","2011-06-24","1448","6"
"1449","2012-12-19","1449","7"
"1450","2007-06-27","1450","9"
"1451","1999-11-23","1451","1"
"1452","2000-06-28","1452","5"
"1453","2009-04-11","1453","5"
"1454","2020-12-01","1454","7"
"1455","1982-01-29","1455","2"
"1456","1990-10-15","1456","9"
"1457","2005-04-03","1457","1"
"1458","1981-10-08","1458","5"
"1459","1983-11-05","1459","4"
"1460","1985-02-28","1460","4"
"1461","2000-10-15","1461","5"
"1462","2008-07-20","1462","8"
"1463","2009-03-27","1463","1"
"1464","1993-04-07","1464","6"
"1465","1981-02-01","1465","2"
"1466","2000-03-27","1466","8"
"1467","2010-07-23","1467","3"
"1468","1992-06-13","1468","5"
"1469","2016-08-28","1469","3"
"1470","2015-02-19","1470","5"
"1471","1992-02-21","1471","4"
"1472","1982-01-20","1472","8"
"1473","1991-03-14","1473","8"
"1474","2018-01-02","1474","2"
"1475","1991-05-26","1475","4"
"1476","1994-01-05","1476","3"
"1477","2017-01-09","1477","9"
"1478","1974-03-01","1478","8"
"1479","1984-06-29","1479","7"
"1480","1983-07-18","1480","9"
"1481","2015-10-15","1481","7"
"1482","2019-05-24","1482","4"
"1483","2014-03-05","1483","4"
"1484","2011-03-12","1484","7"
"1485","1981-01-30","1485","9"
"1486","1988-03-30","1486","4"
"1487","2002-01-05","1487","9"
"1488","1971-01-18","1488","9"
"1489","2004-02-06","1489","7"
"1490","1973-04-03","1490","5"
"1491","1994-05-05","1491","9"
"1492","2016-02-15","1492","7"
"1493","1998-01-28","1493","9"
"1494","2006-01-14","1494","4"
"1495","2007-10-21","1495","7"
"1496","1983-05-17","1496","7"
"1497","2006-09-20","1497","9"
"1498","2020-04-01","1498","7"
"1499","1988-08-14","1499","2"
"1500","1985-06-28","1500","3"
"1501","1986-10-20","1501","1"
"1502","1971-11-24","1502","6"
"1503","1995-02-08","1503","8"
"1504","1988-01-11","1504","4"
"1505","1981-08-22","1505","8"
"1506","1992-10-14","1506","1"
"1507","2011-10-05","1507","7"
"1508","2007-10-23","1508","6"
"1509","1986-12-29","1509","4"
"1510","2001-10-07","1510","4"
"1511","2010-08-31","1511","6"
"1512","1988-06-05","1512","9"
"1513","1990-06-14","1513","7"
"1514","1986-03-05","1514","2"
"1515","2018-03-06","1515","2"
"1516","2015-10-05","1516","1"
"1517","1988-08-28","1517","4"
"1518","1978-06-16","1518","4"
"1519","2017-01-27","1519","9"
"1520","2006-12-09","1520","4"
"1521","1973-09-27","1521","6"
"1522","1992-11-29","1522","3"
"1523","1977-05-18","1523","9"
"1524","1976-11-14","1524","6"
